Spectrum File Name,EXT:p,EXT:o3,EXT:tau,EXT:ang,r-i,i-z,r-z
S.MUSE.2023-06-06T12:46:34.636/sat_1.npy,6747.350077141736,4670.460736762483,6.606334927418625e-05,1.635236553351246e-06,0.534567120379748,0.2673890465895994,0.8019561669693474
S.MUSE.2023-07-07T03:13:57.433/sat_1.npy,4417.04654396513,4686.837568159135,6.595608524911747e-05,2.440201193109631e-06,0.5148899997458543,0.2519926023978343,0.7668826021436885
S.MUSE.2023-08-08T09:30:06.866/sat_1.npy,9781.026867828852,257.0000355604752,0.0007615650249422,2.999999995205585,0.4318458566740943,0.1842942229337865,0.6161400796078809
S.MUSE.2023-08-09T10:53:24.340/sat_1.npy,9323.888939989532,846.4339179930868,0.2690876700254838,1.6873125242743232,0.5976246808946932,0.2720944399808296,0.8697191208755228
S.MUSE.2023-08-23T12:41:45.860/sat_1.npy,0.0199859500601793,257.00003556080543,6.585317579619677e-05,5.506364388249403e-09,0.0110830888239732,-0.0984594474903488,-0.0873763586663756
S.MUSE.2023-09-25T15:44:51.150/sat_1.npy,9999.43073100567,9999.9999609297,0.999933892680188,1.805427269498132,0.6583135625026841,0.4223981960568537,1.0807117585595378
S.MUSE.2023-10-23T09:36:29.570/sat_1.npy,9997.96184653863,9999.999880159445,0.9977230220001718,2.675208546047494,0.8322324946565942,0.593630808855643,1.4258633035122372
S.MUSE.2023-12-21T12:17:03.506/sat_1.npy,708.4228520911431,533.5337232356338,0.0058571797347164,2.302643742797038,0.3122761908179186,0.1390891401177754,0.451365330935694
S.MUSE.2024-01-23T11:38:32.910/sat_1.npy,9875.195438307845,257.0068044970891,0.2041751512643493,1.3352496347504474,0.4763309807062938,0.270720887662506,0.7470518683687999
S.MUSE.2024-02-08T15:39:34.410/sat_1.npy,3524.3828540898444,700.4773330178094,9.609440778499055e-05,0.0050468315046787,0.3379551007388954,0.0685170719604002,0.4064721726992957
